0.46,31.6016,0,0,-31.6016,0,0,-16.322,0,0,16.322,0,0,10.6531,0,0,-10.6531,0,0,-7.19902,0,0,7.19902,0,0
0.47,32.2877,0,0,-32.2877,0,0,-16.6767,0,0,16.6767,0,0,10.8849,0,0,-10.8849,0,0,-7.3557,0,0,7.3557,0,0
0.48,32.9738,0,0,-32.9738,0,0,-17.0314,0,0,17.0314,0,0,11.1167,0,0,-11.1167,0,0,-7.51237,0,0,7.51237,0,0
0.49,33.6599,0,0,-33.6599,0,0,-17.3861,0,0,17.3861,0,0,11.3485,0,0,-11.3485,0,0,-7.66906,0,0,7.66906,0,0
0.5,34.346,0,0,-34.346,0,0,-17.7408,0,0,17.7408,0,0,11.5804,0,0,-11.5804,0,0,-7.82575,0,0,7.82575,0,0
0.51,35.032,0,0,-35.032,0,0,-18.0955,0,0,18.0955,0,0,11.8122,0,0,-11.8122,0,0,-7.98245,0,0,7.98245,0,0
0.52,35.718,0,0,-35.718,0,0,-18.4502,0,0,18.4502,0,0,12.044,0,0,-12.044,0,0,-8.13916,0,0,8.13916,0,0
0.53,36.4039,0,0,-36.4039,0,0,-18.8049,0,0,18.8049,0,0,12.2759,0,0,-12.2759,0,0,-8.29588,0,0,8.29588,0,0
0.54,37.0898,0,0,-37.0898,0,0,-19.1596,0,0,19.1596,0,0,12.5078,0,0,-12.5078,0,0,-8.4526,0,0,8.4526,0,0
0.55,37.7757,0,0,-37.7757,0,0,-19.5143,0,0,19.5143,0,0,12.7396,0,0,-12.7396,0,0,-8.60933,0,0,8.60933,0,0
0.56,38.4615,0,0,-38.4615,0,0,-19.869,0,0,19.869,0,0,12.9715,0,0,-12.9715,0,0,-8.76607,0,0,8.76607,0,0
0.57,39.1473,0,0,-39.1473,0,0,-20.2236,0,0,20.2236,0,0,13.2034,0,0,-13.2034,0,0,-8.92281,0,0,8.92281,0,0
0.58,39.8331,0,0,-39.8331,0,0,-20.5783,0,0,20.5783,0,0,13.4353,0,0,-13.4353,0,0,-9.07956,0,0,9.07956,0,0
0.59,40.5188,0,0,-40.5188,0,0,-20.9329,0,0,20.9329,0,0,13.6672,0,0,-13.6672,0,0,-9.23632,0,0,9.23632,0,0
0.6,41.2045,0,0,-41.2045,0,0,-21.2876,0,0,21.2876,0,0,13.8991,0,0,-13.8991,0,0,-9.39309,0,0,9.39309,0,0
0.61,41.8902,0,0,-41.8902,0,0,-21.6423,0,0,21.6423,0,0,14.1311,0,0,-14.1311,0,0,-9.54986,0,0,9.54986,0,0
0.62,42.5758,0,0,-42.5758,0,0,-21.9969,0,0,21.9969,0,0,14.363,0,0,-14.363,0,0,-9.70664,0,0,9.70664,0,0
0.63,43.2614,0,0,-43.2614,0,0,-22.3515,0,0,22.3515,0,0,14.595,0,0,-14.595,0,0,-9.86343,0,0,9.86343,0,0
0.64,43.9469,0,0,-43.9469,0,0,-22.7062,0,0,22.7062,0,0,14.8269,0,0,-14.8269,0,0,-10.0202,0,0,10.0202,0,0
0.65,44.6324,0,0,-44.6324,0,0,-23.0608,0,0,23.0608,0,0,15.0589,0,0,-15.0589,0,0,-10.177,0,0,10.177,0,0
0.66,45.3179,0,0,-45.3179,0,0,-23.4154,0,0,23.4154,0,0,15.2908,0,0,-15.2908,0,0,-10.3338,0,0,10.3338,0,0
0.67,46.0033,0,0,-46.0033,0,0,-23.7701,0,0,23.7701,0,0,15.5228,0,0,-15.5228,0,0,-10.4907,0,0,10.4907,0,0
0.68,46.6887,0,0,-46.6887,0,0,-24.1247,0,0,24.1247,0,0,15.7548,0,0,-15.7548,0,0,-10.6475,0,0,10.6475,0,0
0.69,47.3741,0,0,-47.3741,0,0,-24.4793,0,0,24.4793,0,0,15.9868,0,0,-15.9868,0,0,-10.8043,0,0,10.8043,0,0
0.7,48.0595,0,0,-48.0595,0,0,-24.8339,0,0,24.8339,0,0,16.2188,0,0,-16.2188,0,0,-10.9612,0,0,10.9612,0,0
0.71,48.7448,0,0,-48.7448,0,0,-25.1885,0,0,25.1885,0,0,16.4509,0,0,-16.4509,0,0,-11.118,0,0,11.118,0,0
0.72,49.43,0,0,-49.43,0,0,-25.5431,0,0,25.5431,0,0,16.6829,0,0,-16.6829,0,0,-11.2749,0,0,11.2749,0,0
0.73,50.1152,0,0,-50.1152,0,0,-25.8977,0,0,25.8977,0,0,16.9149,0,0,-16.9149,0,0,-11.4317,0,0,11.4317,0,0
0.74,50.8004,0,0,-50.8004,0,0,-26.2523,0,0,26.2523,0,0,17.147,0,0,-17.147,0,0,-11.5886,0,0,11.5886,0,0
0.75,51.4856,0,0,-51.4856,0,0,-26.6069,0,0,26.6069,0,0,17.379,0,0,-17.379,0,0,-11.7455,0,0,11.7455,0,0
0.76,52.1707,0,0,-52.1707,0,0,-26.9615,0,0,26.9615,0,0,17.6111,0,0,-17.6111,0,0,-11.9023,0,0,11.9023,0,0
0.77,52.8558,0,0,-52.8558,0,0,-27.316,0,0,27.316,0,0,17.8432,0,0,-17.8432,0,0,-12.0592,0,0,12.0592,0,0
0.78,53.5408,0,0,-53.5408,0,0,-27.6706,0,0,27.6706,0,0,18.0752,0,0,-18.0752,0,0,-12.2161,0,0,12.2161,0,0
0.79,54.2259,0,0,-54.2259,0,0,-28.0252,0,0,28.0252,0,0,18.3073,0,0,-18.3073,0,0,-12.373,0,0,12.373,0,0
0.8,54.9108,0,0,-54.9108,0,0,-28.3797,0,0,28.3797,0,0,18.5394,0,0,-18.5394,0,0,-12.5299,0,0,12.5299,0,0
0.81,55.5958,0,0,-55.5958,0,0,-28.7343,0,0,28.7343,0,0,18.7715,0,0,-18.7715,0,0,-12.6869,0,0,12.6869,0,0
0.82,56.2807,0,0,-56.2807,0,0,-29.0888,0,0,29.0888,0,0,19.0037,0,0,-19.0037,0,0,-12.8438,0,0,12.8438,0,0
0.83,56.9655,0,0,-56.9655,0,0,-29.4434,0,0,29.4434,0,0,19.2358,0,0,-19.2358,0,0,-13.0007,0,0,13.0007,0,0
0.84,57.6504,0,0,-57.6504,0,0,-29.7979,0,0,29.7979,0,0,19.4679,0,0,-19.4679,0,0,-13.1577,0,0,13.1577,0,0
0.85,58.3352,0,0,-58.3352,0,0,-30.1525,0,0,30.1525,0,0,19.7001,0,0,-19.7001,0,0,-13.3146,0,0,13.3146,0,0
0.86,59.0199,0,0,-59.0199,0,0,-30.507,0,0,30.507,0,0,19.9322,0,0,-19.9322,0,0,-13.4716,0,0,13.4716,0,0
0.87,59.7047,0,0,-59.7047,0,0,-30.8615,0,0,30.8615,0,0,20.1644,0,0,-20.1644,0,0,-13.6285,0,0,13.6285,0,0
0.88,60.3894,0,0,-60.3894,0,0,-31.2161,0,0,31.2161,0,0,20.3966,0,0,-20.3966,0,0,-13.7855,0,0,13.7855,0,0
0.89,61.074,0,0,-61.074,0,0,-31.5706,0,0,31.5706,0,0,20.6288,0,0,-20.6288,0,0,-13.9425,0,0,13.9425,0,0
0.9,61.7586,0,0,-61.7586,0,0,-31.9251,0,0,31.9251,0,0,20.861,0,0,-20.861,0,0,-14.0995,0,0,14.0995,0,0
0.91,62.4432,0,0,-62.4432,0,0,-32.2796,0,0,32.2796,0,0,21.0932,0,0,-21.0932,0,0,-14.2565,0,0,14.2565,0,0
0.92,63.1278,0,0,-63.1278,0,0,-32.6341,0,0,32.6341,0,0,21.3254,0,0,-21.3254,0,0,-14.4135,0,0,14.4135,0,0
0.93,63.8123,0,0,-63.8123,0,0,-32.9886,0,0,32.9886,0,0,21.5576,0,0,-21.5576,0,0,-14.5705,0,0,14.5705,0,0
0.94,64.4967,0,0,-64.4967,0,0,-33.3431,0,0,33.3431,0,0,21.7898,0,0,-21.7898,0,0,-14.7275,0,0,14.7275,0,0
0.95,65.1812,0,0,-65.1812,0,0,-33.6976,0,0,33.6976,0,0,22.022,0,0,-22.022,0,0,-14.8845,0,0,14.8845,0,0
0.96,65.8656,0,0,-65.8656,0,0,-34.0521,0,0,34.0521,0,0,22.2543,0,0,-22.2543,0,0,-15.0415,0,0,15.0415,0,0
0.97,66.5499,0,0,-66.5499,0,0,-34.4066,0,0,34.4066,0,0,22.4866,0,0,-22.4866,0,0,-15.1986,0,0,15.1986,0,0
0.98,67.2343,0,0,-67.2343,0,0,-34.761,0,0,34.761,0,0,22.7188,0,0,-22.7188,0,0,-15.3556,0,0,15.3556,0,0
0.99,67.9186,0,0,-67.9186,0,0,-35.1155,0,0,35.1155,0,0,22.9511,0,0,-22.9511,0,0,-15.5127,0,0,15.5127,0,0
1,68.6028,0,0,-68.6028,0,0,-35.47,0,0,35.47,0,0,23.1834,0,0,-23.1834,0,0,-15.6697,0,0,15.6697,0,0
0.01,68.7216,0,0,-68.7216,0,0,-35.5074,0,0,35.5074,0,0,23.1738,0,0,-23.1738,0,0,-15.6601,0,0,15.6601,0,0
0.02,68.9874,0,0,-68.9874,0,0,-35.5593,0,0,35.5593,0,0,23.1201,0,0,-23.1201,0,0,-15.6232,0,0,15.6232,0,0
0.03,68.9473,0,0,-68.9473,0,0,-35.4713,0,0,35.4713,0,0,23.0425,0,0,-23.0425,0,0,-15.5746,0,0,15.5746,0,0
0.04,68.3698,0,0,-68.3698,0,0,-35.3089,0,0,35.3089,0,0,23.0834,0,0,-23.0834,0,0,-15.5696,0,0,15.5696,0,0
0.05,67.7973,0,0,-67.7973,0,0,-35.3307,0,0,35.3307,0,0,23.2888,0,0,-23.2888,0,0,-15.6709,0,0,15.6709,0,0
0.06,67.6093,0,0,-67.6093,0,0,-35.4446,0,0,35.4446,0,0,23.4788,0,0,-23.4788,0,0,-15.988,0,0,15.988,0,0
0.07,67.5293,0,0,-67.5293,0,0,-35.3641,0,0,35.3641,0,0,23.5492,0,0,-23.5492,0,0,-16.6147,0,0,16.6147,0,0
0.08,67.2859,0,0,-67.2859,0,0,-35.1353,0,0,35.1353,0,0,23.6272,0,0,-23.6272,0,0,-17.3378,0,0,17.3378,0,0
0.09,66.9523,0,0,-66.9523,0,0,-35.0058,0,0,35.0058,0,0,23.8143,0,0,-23.8143,0,0,-17.5647,0,0,17.5647,0,0
0.1,66.6465,0,0,-66.6465,0,0,-35.039,0,0,35.039,0,0,24.0469,0,0,-24.0469,0,0,-16.7793,0,0,16.7793,0,0
0.11,66.334,0,0,-66.334,0,0,-35.1323,0,0,35.1323,0,0,24.2437,0,0,-24.2437,0,0,-15.0205,0,0,15.0205,0,0
0.12,65.9389,0,0,-65.9389,0,0,-35.2354,0,0,35.2354,0,0,24.3985,0,0,-24.3985,0,0,-12.7939,0,0,12.7939,0,0
0.13,65.4632,0,0,-65.4632,0,0,-35.3896,0,0,35.3896,0,0,24.5087,0,0,-24.5087,0,0,-10.5552,0,0,10.5552,0,0
0.14,64.9779,0,0,-64.9779,0,0,-35.6318,0,0,35.6318,0,0,24.5272,0,0,-24.5272,0,0,-8.33788,0,0,8.33788,0,0
0.15,64.5627,0,0,-64.5627,0,0,-35.9506,0,0,35.9506,0,0,24.4302,0,0,-24.4302,0,0,-5.83542,0,0,5.83542,0,0
0.16,64.2594,0,0,-64.2594,0,0,-36.3121,0,0,36.3121,0,0,24.2796,0,0,-24.2796,0,0,-2.762,0,0,2.762,0,0
0.17,64.0552,0,0,-64.0552,0,0,-36.6847,0,0,36.6847,0,0,24.182,0,0,-24.182,0,0,0.864034,0,0,-0.864034,0,0
0.18,63.8994,0,0,-63.8994,0,0,-37.0392,0,0,37.0392,0,0,24.1946,0,0,-24.1946,0,0,4.70927,0,0,-4.70927,0,0
0.19,63.7439,0,0,-63.7439,0,0,-37.3505,0,0,37.3505,0,0,24.285,0,0,-24.285,0,0,8.31571,0,0,-8.31571,0,0
0.2,63.5711,0,0,-63.5711,0,0,-37.6057,0,0,37.6057,0,0,24.3782,0,0,-24.3782,0,0,11.306,0,0,-11.306,0,0
0.21,63.39,0,0,-63.39,0,0,-37.8051,0,0,37.8051,0,0,24.4281,0,0,-24.4281,0,0,13.4818,0,0,-13.4818,0,0
0.22,63.2129,0,0,-63.2129,0,0,-37.949,0,0,37.949,0,0,24.4432,0,0,-24.4432,0,0,14.8152,0,0,-14.8152,0,0
0.23,63.0484,0,0,-63.0484,0,0,-38.0288,0,0,38.0288,0,0,24.462,0,0,-24.462,0,0,15.3844,0,0,-15.3844,0,0
0.24,62.9124,0,0,-62.9124,0,0,-38.0333,0,0,38.0333,0,0,24.5178,0,0,-24.5178,0,0,15.3024,0,0,-15.3024,0,0
0.25,62.8318,0,0,-62.8318,0,0,-37.9589,0,0,37.9589,0,0,24.6214,0,0,-24.6214,0,0,14.6651,0,0,-14.6651,0,0
0.26,62.8283,0,0,-62.8283,0,0,-37.8115,0,0,37.8115,0,0,24.7623,0,0,-24.7623,0,0,13.5308,0,0,-13.5308,0,0
0.27,62.8989,0,0,-62.8989,0,0,-37.6038,0,0,37.6038,0,0,24.9171,0,0,-24.9171,0,0,11.9341,0,0,-11.9341,0,0
0.28,63.0165,0,0,-63.0165,0,0,-37.3538,0,0,37.3538,0,0,25.0576,0,0,-25.0576,0,0,9.92205,0,0,-9.92205,0,0
0.29,63.1487,0,0,-63.1487,0,0,-37.0842,0,0,37.0842,0,0,25.1588,0,0,-25.1588,0,0,7.58617,0,0,-7.58617,0,0
0.3,63.2791,0,0,-63.2791,0,0,-36.8188,0,0,36.8188,0,0,25.2054,0,0,-25.2054,0,0,5.06767,0,0,-5.06767,0,0
0.31,63.4122,0,0,-63.4122,0,0,-36.5764,0,0,36.5764,0,0,25.1966,0,0,-25.1966,0,0,2.53198,0,0,-2.53198,0,0
0.32,63.5657,0,0,-63.5657,0,0,-36.3667,0,0,36.3667,0,0,25.143,0,0,-25.143,0,0,0.131409,0,0,-0.131409,0,0
0.33,63.7577,0,0,-63.7577,0,0,-36.1911,0,0,36.1911,0,0,25.0599,0,0,-25.0599,0,0,-2.0205,0,0,2.0205,0,0
0.34,63.9945,0,0,-63.9945,0,0,-36.0469,0,0,36.0469,0,0,24.9604,0,0,-24.9604,0,0,-3.85424,0,0,3.85424,0,0
0.35,64.2653,0,0,-64.2653,0,0,-35.9318,0,0,35.9318,0,0,24.8533,0,0,-24.8533,0,0,-5.33735,0,0,5.33735,0,0
0.36,64.5465,0,0,-64.5465,0,0,-35.8457,0,0,35.8457,0,0,24.7438,0,0,-24.7438,0,0,-6.46803,0,0,6.46803,0,0
0.37,64.8129,0,0,-64.8129,0,0,-35.79,0,0,35.79,0,0,24.6352,0,0,-24.6352,0,0,-7.27273,0,0,7.27273,0,0
0.38,65.0451,0,0,-65.0451,0,0,-35.7641,0,0,35.7641,0,0,24.5286,0,0,-24.5286,0,0,-7.80168,0,0,7.80168,0,0
0.39,65.2322,0,0,-65.2322,0,0,-35.7635,0,0,35.7635,0,0,24.4246,0,0,-24.4246,0,0,-8.11566,0,0,8.11566,0,0
0.4,65.3708,0,0,-65.3708,0,0,-35.7811,0,0,35.7811,0,0,24.3255,0,0,-24.3255,0,0,-8.26607,0,0,8.26607,0,0
0.41,65.4645,0,0,-65.4645,0,0,-35.8108,0,0,35.8108,0,0,24.2373,0,0,-24.2373,0,0,-8.28016,0,0,8.28016,0,0
0.42,65.5222,0,0,-65.5222,0,0,-35.8481,0,0,35.8481,0,0,24.1682,0,0,-24.1682,0,0,-8.16201,0,0,8.16201,0,0
0.43,65.5525,0,0,-65.5525,0,0,-35.8888,0,0,35.8888,0,0,24.1256,0,0,-24.1256,0,0,-7.9089,0,0,7.9089,0,0
0.44,65.557,0,0,-65.557,0,0,-35.9285,0,0,35.9285,0,0,24.1127,0,0,-24.1127,0,0,-7.52973,0,0,7.52973,0,0
0.45,65.5307,0,0,-65.5307,0,0,-35.9649,0,0,35.9649,0,0,24.1281,0,0,-24.1281,0,0,-7.05098,0,0,7.05098,0,0
0.46,65.4667,0,0,-65.4667,0,0,-35.9989,0,0,35.9989,0,0,24.1647,0,0,-24.1647,0,0,-6.50719,0,0,6.50719,0,0
0.47,65.3633,0,0,-65.3633,0,0,-36.0342,0,0,36.0342,0,0,24.2129,0,0,-24.2129,0,0,-5.92533,0,0,5.92533,0,0
0.48,65.2255,0,0,-65.2255,0,0,-36.0746,0,0,36.0746,0,0,24.263,0,0,-24.263,0,0,-5.31451,0,0,5.31451,0,0
0.49,65.0604,0,0,-65.0604,0,0,-36.1217,0,0,36.1217,0,0,24.31,0,0,-24.31,0,0,-4.666,0,0,4.666,0,0
0.5,64.8742,0,0,-64.8742,0,0,-36.1749,0,0,36.1749,0,0,24.3546,0,0,-24.3546,0,0,-3.96083,0,0,3.96083,0,0
0.51,64.675,0,0,-64.675,0,0,-36.2347,0,0,36.2347,0,0,24.4014,0,0,-24.4014,0,0,-3.18007,0,0,3.18007,0,0
0.52,64.4764,0,0,-64.4764,0,0,-36.3025,0,0,36.3025,0,0,24.4531,0,0,-24.4531,0,0,-2.31419,0,0,2.31419,0,0
0.53,64.2935,0,0,-64.2935,0,0,-36.3783,0,0,36.3783,0,0,24.508,0,0,-24.508,0,0,-1.36862,0,0,1.36862,0,0
0.54,64.1367,0,0,-64.1367,0,0,-36.4603,0,0,36.4603,0,0,24.5604,0,0,-24.5604,0,0,-0.362305,0,0,0.362305,0,0
0.55,64.0086,0,0,-64.0086,0,0,-36.5471,0,0,36.5471,0,0,24.6041,0,0,-24.6041,0,0,0.680386,0,0,-0.680386,0,0
0.56,63.908,0,0,-63.908,0,0,-36.6389,0,0,36.6389,0,0,24.6342,0,0,-24.6342,0,0,1.73735,0,0,-1.73735,0,0
0.57,63.8372,0,0,-63.8372,0,0,-36.7375,0,0,36.7375,0,0,24.6477,0,0,-24.6477,0,0,2.78827,0,0,-2.78827,0,0
0.58,63.8042,0,0,-63.8042,0,0,-36.8429,0,0,36.8429,0,0,24.642,0,0,-24.642,0,0,3.80594,0,0,-3.80594,0,0
0.59,63.815,0,0,-63.815,0,0,-36.9492,0,0,36.9492,0,0,24.6159,0,0,-24.6159,0,0,4.74757,0,0,-4.74757,0,0
0.6,63.8613,0,0,-63.8613,0,0,-37.0454,0,0,37.0454,0,0,24.5721,0,0,-24.5721,0,0,5.55406,0,0,-5.55406,0,0
0.61,63.9255,0,0,-63.9255,0,0,-37.1215,0,0,37.1215,0,0,24.5186,0,0,-24.5186,0,0,6.15772,0,0,-6.15772,0,0
0.62,63.9982,0,0,-63.9982,0,0,-37.173,0,0,37.173,0,0,24.466,0,0,-24.466,0,0,6.49092,0,0,-6.49092,0,0
0.63,64.0854,0,0,-64.0854,0,0,-37.1962,0,0,37.1962,0,0,24.4217,0,0,-24.4217,0,0,6.49017,0,0,-6.49017,0,0
0.64,64.2019,0,0,-64.2019,0,0,-37.1845,0,0,37.1845,0,0,24.3877,0,0,-24.3877,0,0,6.10084,0,0,-6.10084,0,0
0.65,64.3627,0,0,-64.3627,0,0,-37.1312,0,0,37.1312,0,0,24.3632,0,0,-24.3632,0,0,5.29216,0,0,-5.29216,0,0
0.66,64.5809,0,0,-64.5809,0,0,-37.0361,0,0,37.0361,0,0,24.3449,0,0,-24.3449,0,0,4.07786,0,0,-4.07786,0,0
0.67,64.8665,0,0,-64.8665,0,0,-36.9058,0,0,36.9058,0,0,24.326,0,0,-24.326,0,0,2.52398,0,0,-2.52398,0,0
0.68,65.2225,0,0,-65.2225,0,0,-36.7511,0,0,36.7511,0,0,24.2973,0,0,-24.2973,0,0,0.730648,0,0,-0.730648,0,0
0.69,65.642,0,0,-65.642,0,0,-36.583,0,0,36.583,0,0,24.2486,0,0,-24.2486,0,0,-1.20373,0,0,1.20373,0,0
0.7,66.1106,0,0,-66.1106,0,0,-36.4119,0,0,36.4119,0,0,24.1709,0,0,-24.1709,0,0,-3.21329,0,0,3.21329,0,0
0.71,66.6121,0,0,-66.6121,0,0,-36.2465,0,0,36.2465,0,0,24.0566,0,0,-24.0566,0,0,-5.27397,0,0,5.27397,0,0
0.72,67.1309,0,0,-67.1309,0,0,-36.0903,0,0,36.0903,0,0,23.9008,0,0,-23.9008,0,0,-7.39252,0,0,7.39252,0,0
0.73,67.6483,0,0,-67.6483,0,0,-35.9401,0,0,35.9401,0,0,23.7064,0,0,-23.7064,0,0,-9.58856,0,0,9.58856,0,0
0.74,68.1455,0,0,-68.1455,0,0,-35.789,0,0,35.789,0,0,23.4881,0,0,-23.4881,0,0,-11.8816,0,0,11.8816,0,0
0.75,68.6154,0,0,-68.6154,0,0,-35.6309,0,0,35.6309,0,0,23.2703,0,0,-23.2703,0,0,-14.2863,0,0,14.2863,0,0
0.76,69.0668,0,0,-69.0668,0,0,-35.4598,0,0,35.4598,0,0,23.0769,0,0,-23.0769,0,0,-16.8118,0,0,16.8118,0,0
